
169714,ECUAD,"100620BL",93.8139
169715,ECUAD,"100622BL",103.896
169716,ECUAD,"100624BL",121.839
169717,ECUAD,"100671",140.464
169718,ECUAD,"100695",81.3393
169719,ECUAD,"100697",207.621
169720,ECUAD,"106405",95.8647
169721,ECUAD,"106410",90.2255
169722,ECUAD,"106400",92.6178
169723,ECUAD,"106409",87.4914
169724,PERU,"105592",3.61998
169725,PERU,"105589",3.83418
169726,PERU,"105591",4.11264
169727,PERU,"105614",6.77943
169728,PERU,"105501",5.50494
169729,PERU,"105502",6.28677
169730,PERU,"105503",6.83298
169731,PERU,"105504",7.31493
169732,PERU,"106216",15.2939
169733,PERU,"106218",16.9968
169734,PERU,"106312",11.9952
169735,PERU,"106314",12.8092
169736,PERU,"106316",14.6727
169737,PERU,"106318",16.4184
169738,PERU,"103500",4.95873
169739,PERU,"103501",4.95873
169740,PERU,"103502",4.95873
169741,PERU,"103503",4.95873
169742,PERU,"103504",4.95873
169743,PERU,"103505",4.95873
169744,PERU,"103506",4.95873
169745,PERU,"103800",208.845
169746,PERU,"103801",192.78
169747,PERU,"103802",196.443
169748,PERU,"110910",32.13
169749,PERU,"110912",30.5235
169750,PERU,"110913",32.8154
169751,PERU,POP60RB,48.0665
169752,PERU,POP60RC,58.3159
169753,PERU,"100464",13.1198
169754,PERU,"100470",18.9567
169755,PERU,"100476",23.0265
169756,PERU,"352420",1.75644
169757,PERU,"352420P",1.75644
169758,PERU,"352425",1.75644
169759,PERU,"352425P",1.75644
169760,PERU,"452225-P",2.12058
169761,PERU,"101573",0.98532
169762,PERU,"101575",1.61721
169763,PERU,"101578",3.49146
169764,PERU,"101583",2.36691
169765,PERU,"101585",3.17016
169766,PERU,"101588",4.24116
169767,PERU,"100703",27.7924
169768,PERU,"111005",1.87425
169769,PERU,"111005MP",1.61721
169770,PERU,"111007",2.43117
169771,PERU,"111007MP",2.17413
169772,PERU,"106154",4.66956
169773,PERU,"106153",5.2479
169774,PERU,"106152",5.76198
169775,PERU,"106100",4.65885
169776,PERU,"106101",5.28003
169777,PERU,"106102",6.2118
169778,PERU,"106103",6.61878
169779,PERU,"106104",6.75801
169780,PERU,"100411",0.77112
169781,PERU,"100412",0.80325
169782,PERU,"100413",0.97461
169783,PERU,"100401",0.77112
169784,PERU,"100415",0.80325
169785,PERU,"400110",3.63069
169786,PERU,"400112",4.58388
169787,PERU,"400106E",1.37088
169788,PERU,"400108",2.51685
169789,PERU,"400310",3.94128
169790,PERU,"400312",5.95476
169791,PERU,"400306",2.02419
169792,PERU,"400308",2.44188
169793,PERU,"400410",1.69218
169794,PERU,"400412",2.92383
169795,PERU,"400408",1.32804
169796,PERU,"400510B",2.16342
169797,PERU,"400508B",1.41372
169798,PERU,"400610",2.38833
169799,PERU,"404104",0.77112
169800,PERU,"4540412",0.8568
169801,PERU,"404105",0.82467
169802,PERU,"404106",0.8568
169803,PERU,"834050",0.63189
169804,PERU,"854050",0.63189
169805,PERU,"874050",0.63189
169806,PERU,"440872",0.86751
169807,PERU,"540872",1.03887
169808,PERU,"640872",1.18881
169809,PERU,"740872",1.2852
169810,PERU,"840872",1.36017
169811,PERU,"940872",1.64934
169812,PERU,"410112E",4.8195
169813,PERU,"410210B",2.88099
169814,PERU,"410206B",1.97064
169815,PERU,"410208B",2.09916
169816,PERU,"413214",7.58268
169817,PERU,"110974",11.1384
169818,PERU,"141001",2.02419
169819,PERU,"141002",1.73502
169820,PERU,"141004",1.83141
169821,PERU,"140127BM",1.79928
169822,PERU,"140127",1.7136
169823,PERU,"170127BM",1.79928
169824,PERU,"170127",1.7136
169825,PERU,"220127BM",1.79928
169826,PERU,"220127",1.7136
169827,PERU,"220127R",1.7136
169828,PERU,"240127BM",1.79928
169829,PERU,"240127",1.7136
169830,PERU,"210191NE",1.9278
169831,PERU,"240191NE",1.9278
169832,PERU,"240706NPN",1.7136
169833,PERU,"240706BM",1.79928
169834,PERU,"240706N",1.7136
169835,PERU,"240706AN",1.7136
169836,PERU,"240706A",1.7136
169837,PERU,"105011",2.75247
169838,PERU,"105052",2.90241
169839,PERU,"105012",3.05235
169840,PERU,"105053",3.213
169841,PERU,"105460",10.8492
169842,PERU,"105462",12.5307
169843,PERU,"105452",2.61324
169844,PERU,"105453",3.4272
169845,PERU,"105454",4.27329
169846,PERU,"105456",7.43274
169847,PERU,"105458",9.49977
169848,PERU,"101732",2.10987
169849,PERU,"101738",2.61324
169850,PERU,"101744",3.20229
169851,PERU,"101750",0.97461
169852,PERU,TL10933,42.84
169853,PERU,TL10933R,42.84
169854,PERU,"155842",7.6041
169855,PERU,"155885",4.14477
169856,PERU,"155805",4.91589
169857,PERU,"155836",4.27329
169858,PERU,"155820",2.75247
169859,PERU,"155802",5.16222
169860,PERU,"155861",5.40855
169861,PERU,"155812",4.84092
169862,PERU,"155800BAS",18.0785
169863,PERU,"155814",16.9646
169864,PERU,"155804",5.32287
169865,PERU,"154198",1.87425
169866,PERU,"154199",2.13129
169867,PERU,"154200",2.43117
169868,PERU,"106404",4.80879
169869,PERU,"100799",6.22251
169870,PERU,"100632",0.51408
169871,PERU,RODEL10U,4.79808
169872,PERU,RODEL6U,3.5343
169873,PERU,RODEL8U,4.25187
169874,PERU,"154121",0.49266
169875,PERU,"100421",2.9988
169876,PERU,"100424",3.40578
169877,PERU,"100430",3.97341
169878,PERU,"100618FBL",4.00554
169879,PERU,"100620BL",5.52636
169880,PERU,"100622BL",6.1047
169881,PERU,"100624BL",7.1757
169882,PERU,"100626BL",8.37522
169883,PERU,"100695",4.74453
169884,PERU,"100696",2.37762
169885,PERU,TH109,5.1408
169886,PERU,TH112,5.1408
169887,PERU,"106405",4.88376
169888,PERU,"106410",4.61601
169889,PERU,"106400",4.57317
169890,PERU,"106409",4.19832
169891,ECUAD,"452225-N",33.8341
169892,BMEX,"120930",3.71089
169893,BMEX,"352425",1.80725
169894,PERU,"111003",1.75644
169895,PERU,"111003MP",1.55295
169896,PERU,"111003MPV",1.55295
169897,PERU,"111005MPV",1.58508
169898,PERU,"111007MPV",2.13129
169899,"475099","105651",4.83
169900,"475099","105653",5.019
169901,"475099","105654",5.187
169902,"475099","105590",6.51
169903,"475099","105602",6.6465
169904,"475099","105501",6.1425
169905,"475099","105502",7.0035
169906,"475099","105503",7.6125
169907,"475099","105504",8.148
169908,"475099","106212",12.348
169909,"475099","106214",13.188
169910,"475099","106216",15.1095
169911,"475099","106218",16.905
169912,"475099","106312",12.348
169913,"475099","106314",13.188
169914,"475099","106316",15.1095
169915,"475099","106318",16.905
169916,"475099","103701",19.7925
169917,"475099","103702",19.7925
169918,"475099","103703",19.7925
169919,"475099","103704",19.7925
169920,"475099","103705",19.7925
169921,"475099","103706",19.7925
169922,"475099","103707",19.7925
169923,"475099","103708",19.7925
169924,"475099","103901",24.1815
169925,"475099","103902",24.1815
169926,"475099","103903",24.1815
169927,"475099","103904",24.1815
169928,"475099","103905",24.1815
169929,"475099","103906",24.1815
169930,"475099","103907",24.1815
169931,"475099","103908",24.1815
169932,"475099","104001",32.781
169933,"475099","104002",32.781
169934,"475099","104003",32.781
169935,"475099","104004",32.781
169936,"475099","104005",32.781
169937,"475099","104006",32.781
169938,"475099","104007",32.781
169939,"475099","104008",32.781
169940,"475099","104101",26.586
169941,"475099","104102",26.586
169942,"475099","104103",26.586
169943,"475099","104104",26.586
169944,"475099","104105",26.586
169945,"475099","104106",26.586
169946,"475099","104107",26.586
169947,"475099","104108",26.586
169948,"475099","103804",192.938
169949,"475099","103803",204.204
169950,"475099","103802",202.219
169951,"475099","110910",33.075
169952,"475099","110912",33.075
169953,"475099","105802",1.3335
169954,"475099","105804",1.7535
169955,"475099","105806",1.9005
169956,"475099","105808",2.2575
169957,"475099","105814",1.764
169958,"475099","105816",2.163
169959,"475099","105818",2.541
169960,"475099","105824",2.646
169961,"475099","105826",2.8245
169962,"475099","105828",3.4755
169963,"475099","105834",4.1685
169964,"475099","105836",3.5595
169965,"475099","105838",4.1685
169966,"475099","105840",4.683
169967,"475099","105841",5.418
169968,"475099","105902",1.3335
169969,"475099","105904",1.7535
169970,"475099","105906",1.9005
169971,"475099","105908",2.2575
169972,"475099","105914",1.764
169973,"475099","105916",2.163
169974,"475099","105918",2.541
169975,"475099","105926",2.8245
169976,"475099","105928",3.4755
169977,"475099","105934",2.961
169978,"475099","105936",3.5595
169979,"475099","105938",4.1685
169980,"475099","105940",4.683
169981,"475099","105942",5.418
169982,"475099",POP60RB,49.476
169983,"475099",POP60RC,60.0285
169984,"475099",PRO65,214.988
169985,"475099","100458",9.45
169986,"475099","100464",14.2065
169987,"475099","27155E5",153.247
169988,"475099","352020P",1.764
169989,"475099","352025P",1.7535
169990,"475099","352419",1.9215
169991,"475099","352420P",1.974
169992,"475099","352425",2.142
169993,"475099","352425P",2.142
169994,"475099","352420",1.974
169995,"475099","101510",4.41
169996,"475099","154152",0.756
169997,"475099","154153",0.8715
169998,"475099","154154",1.008
169999,"475099","154148",0.7455
170000,"475099","154149",0.861
170001,"475099","154150",0.9765
170002,"475099","154151",1.113
170003,"475099","100799",6.7305
170004,"475099","101573",1.0185
170005,"475099","101575",1.764
170006,"475099","101578",3.591
170007,"475099","100704",4.0845
170008,"475099","100703",30.1245
170009,"475099","100855",15.0885
170010,"475099","111003",1.8375
170011,"475099","111003MP",1.6275
170012,"475099","111003MPV",1.6275
170013,"475099","111005",1.932
170014,"475099","111005MP",1.6695
170015,"475099","111005MPV",1.6695
170016,"475099","111007",2.499
170017,"475099","111007MP",2.2365
170018,"475099","111007MPV",2.2365
170019,"475099","106152",6.51
170020,"475099","106101",6.132
170021,"475099","106103",7.476
170022,"475099","100411",0.7245
170023,"475099","100412",0.7875
170024,"475099","100401",0.798
170025,"475099","100415",0.8085
170026,"475099","100403",0.9765
170027,"475099","400110",3.3705
170028,"475099","400110F",3.318
170029,"475099","400112",4.2315
170030,"475099","400112F",4.578
170031,"475099","400106",1.407
170032,"475099","400106F",1.8165
170033,"475099","400108",2.352
170034,"475099","400108F",2.4465
170035,"475099","400210B",3.3705
170036,"475099","400210F",3.318
170037,"475099","400212B",4.263
170038,"475099","400212F",4.5885
170039,"475099","400206B",1.323
170040,"475099","400206F",1.5645
170041,"475099","400208B",2.3415
170042,"475099","400208F",2.4465
170043,"475099","400310",3.6855
170044,"475099","400310F",3.8955
170045,"475099","400312",5.5545
170046,"475099","400312F",5.607
170047,"475099","400314B",7.35
170048,"475099","400306",1.9215
170049,"475099","400306F",2.1
170050,"475099","400308",2.394
170051,"475099","400308F",2.73
170052,"475099","400406F",0.966
170053,"475099","400410",1.554
170054,"475099","400410F",1.932
170055,"475099","400412",2.6985
170056,"475099","400412F",2.52
170057,"475099","400406",0.63
170058,"475099","400408",1.239
170059,"475099","400408F",1.575
170060,"475099","400610",2.4885
170061,"475099","400606",0.9765
170062,"475099","400608",2.184
170063,"475099","400810",7.224
170064,"475099","400806",1.8165
170065,"475099","400808",3.003
170066,"475099","834050",0.651
170067,"475099","854050",0.651
170068,"475099","874050",0.651
170069,"475099","104083",1.9005
170070,"475099","104083MP",1.596
170071,"475099","064083",1.5435
170072,"475099","064083MP",1.344
170073,"475099","074083",1.5855
170074,"475099","074083MP",1.4175
170075,"475099","084083",1.617
170076,"475099","084083MP",1.4385
170077,"475099","094083",1.764
170078,"475099","094083MP",1.5855
170079,"475099","410110",2.7825
170080,"475099","410110F",2.7825
170081,"475099","410112",4.494
170082,"475099","410106",1.68
170083,"475099","410108",1.806
170084,"475099","410410B",2.5725
170085,"475099","410408B",1.722
170086,"475099","100372",2.457
170087,"475099","115005",2.4885
170088,"475099","115010",3.717
170089,"475099","115004",5.6595
170090,"475099","180164",2.2785
170091,"475099","200164",2.2785
170092,"475099","210191NE",2.268
170093,"475099","240191NE",2.268
170094,"475099","240191E",2.268
170095,"475099","240191PPSZET",2.037
170096,"475099","240191BBM",2.8455
170097,"475099","240191BE",2.289
170098,"475099","120465BM",2.1
170099,"475099","135446",2.457
170100,"475099","140066BM",2.2575
170101,"475099","160066BM",2.2575
170102,"475099","180066BM",2.2575
170103,"475099","200066BM",2.2575
170104,"475099","240706A",2.2365
170105,"475099","140721",2.1735
170106,"475099","160721",2.1735
170107,"475099","180721",2.1735
170108,"475099","150898AD",3.2445
170109,"475099","150898AI",3.2445
170110,"475099","105010",2.6355
170111,"475099","105051",2.919
170112,"475099","105011",3.003
170113,"475099","105052",3.3075
170114,"475099","105012",3.297
170115,"475099","105053",3.6645
170116,"475099","105013",3.7485
170117,"475099","105054",4.2
170118,"475099","105015",5.2395
170119,"475099","105460",13.482
170120,"475099","105462",15.582
170121,"475099","105452",3.255
170122,"475099","105453",4.2525
170123,"475099","105454",5.3025
170124,"475099","105456",9.24
170125,"475099","105458",11.8125
170126,"475099","155842",11.2455
170127,"475099","155862",12.033
170128,"475099","155820",3.5805
170129,"475099","155806",6.2685
170130,"475099","155809",5.9115
170131,"475099","155816",6.3945
170132,"475099","155853",6.1005
170133,"475099","155884",8.526
170134,"475099","155883",9.0405
170135,"475099","155858",10.5315
170136,"475099","155846",13.23
170137,"475099","154198",1.932
170138,"475099","154199",2.1945
170139,"475099","154200",2.499
170140,"475099","154224",7.308
170141,"475099","154184",7.119
170142,"475099","154225",7.4235
170143,"475099","154185",7.266
170144,"475099","154226",7.623
170145,"475099","154186",7.3605
170146,"475099","155881",4.0215
170147,"475099","100874",2.7195
170148,"475099","100875",2.961
170149,"475099","100877",3.36
170150,"475099","108090",5.187
170151,"475099",RODEL10U,4.935
170152,"475099",RODEL6U,3.6435
170153,"475099",RODEL8U,4.3785
170154,"475099","154121",0.525
170155,"475099","154122",0.525
170156,"475099","100034",5.586
170157,"475099","100036",6.3735
170158,"475099","100038",6.594
170159,"475099","100040",6.972
170160,"475099","100042",7.077
170161,"475099","100044",7.182
170162,"475099","100164",4.6935
170163,"475099","100421",4.1895
170164,"475099","100424",4.851
170165,"475099","100430",5.502
170166,"475099","100618FBL",4.473
170167,"475099","100620BL",6.174
170168,"475099","100622BL",6.8355
170169,"475099","100624BL",8.022
170170,"475099","100671",9.2505
170171,"475099","100695",5.355
170172,"475099","106405",6.3105
170173,"475099","106410",5.943
170174,"475099","106400",6.1005
170175,"475099","106409",5.754
170176,"475099","106404",5.8905
170177,"475099","115006",4.3365
170178,"475099","155860",6.4575
170179,"475099","101512",4.62
170180,"475099","101506",5.2185
170181,"475099",TL27RX70,5.628
170182,"475099",TL33RX30,3.864
170183,"475099",TL10933,44.1
170184,"475099",TL10933R,44.1
170185,"475099","103800",235.074
170186,"475099","103801",215.849
170187,"475099","100697",13.02
170188,"475099","100413",0.9765
170189,BOLIVI,"110910",28.665
170190,BOLIVI,TH109,5.292
170191,BOLIVI,"100698",3.12007
170192,BOLIVI,"100703",27.0994
170193,BOLIVI,"105050",2.59087
170194,BOLIVI,"105052",3.3075
170195,BOLIVI,"105053",3.6603
170196,BOLIVI,"105454",4.88408
170197,BOLIVI,"105456",8.50027
170198,BOLIVI,"105458",10.8596
170199,BOLIVI,"834050",0.6174
170200,BOLIVI,"854050",0.6174
170201,BOLIVI,"874050",0.6174
170202,BOLIVI,"352420P",1.81913
170203,BOLIVI,"352425P",1.97347
170204,PANAMA,"110930",4.95591
170205,PANAMA,"110932",5.47516
170206,PANAMA,"101512",0.574033
170207,PANAMA,"101506",0.648016
170208,PANAMA,"100703",3.74026
170209,PANAMA,"834050",0.0976661
170210,PANAMA,"854050",0.0849223
170211,PANAMA,"874050",0.0849223
170212,PANAMA,"840551B",0.10684
170213,PANAMA,"640811",0.093145
170214,PANAMA,"640812",0.11095
170215,PANAMA,"413214",0.878187
170216,PANAMA,"100376",0.428804
170217,PANAMA,"115010",0.460318
170218,PANAMA,"120127BM",0.25207
170219,PANAMA,"140127BM",0.25207
170220,PANAMA,"160127BM",0.25207
170221,PANAMA,"180127BM",0.25207
170222,PANAMA,"200127BM",0.25207
170223,PANAMA,"220127BM",0.25207
170224,PANAMA,"240127BM",0.25207
170225,PANAMA,"260127BM",0.25207
170226,PANAMA,"280127BM",0.258916
170227,PANAMA,"240808BM",0.25207
170228,PANAMA,"260808BM",0.25207
170229,PANAMA,"280808BM",0.258916
170230,PANAMA,"155862",1.51115
170231,PANAMA,"154199",0.28632
170232,PANAMA,"154210",0.871332
170233,PANAMA,"154211",0.890523
170234,PANAMA,"154212",0.89737
170235,PANAMA,"154206",0.842571
170236,PANAMA,"154208",0.857639
170237,PANAMA,"154209",0.857639
170238,VENEZU,"105631",7.0875
170239,VENEZU,"106214",20.6325
170240,VENEZU,"106216",23.5935
170241,VENEZU,"106218",26.4075
170242,VENEZU,"110910",43.197
170243,VENEZU,"105802",1.533
170244,VENEZU,"105804",2.0265
170245,VENEZU,"105806",2.8665
170246,VENEZU,"105808",3.318
170247,VENEZU,"105814",2.583
170248,VENEZU,"105816",3.15
170249,VENEZU,"105818",3.927
170250,VENEZU,"105824",3.4125
170251,VENEZU,"105826",4.473
170252,VENEZU,"105828",5.5335
170253,VENEZU,"105834",4.6095
170254,VENEZU,"105836",5.628
170255,VENEZU,"105838",6.594
170256,VENEZU,"105840",5.418
170257,VENEZU,"105841",6.258
170258,VENEZU,"105902",2.121
170259,VENEZU,"105904",2.457
170260,VENEZU,"105906",3.003
170261,VENEZU,"105908",3.4755
170262,VENEZU,"105912",1.869
170263,VENEZU,"105914",2.7405
170264,VENEZU,"105916",3.3075
170265,VENEZU,"105918",4.1055
170266,VENEZU,"105924",3.5805
170267,VENEZU,"105926",4.662
170268,VENEZU,"105928",5.7855
170269,VENEZU,"105934",4.8195
170270,VENEZU,"105936",5.88
170271,VENEZU,"105938",6.888
170272,VENEZU,"105940",10.1535
170273,VENEZU,"105942",6.258
170274,VENEZU,"100464",16.38
170275,VENEZU,"351625PV",1.722
170276,VENEZU,"352425",2.058
170277,VENEZU,"352425V",2.058
170278,VENEZU,"101510",5.3445
170279,VENEZU,"101512",5.3235
170280,VENEZU,"154142",0.8925
170281,VENEZU,"154143",1.0605
170282,VENEZU,"154144",1.176
170283,VENEZU,"154145",1.3545
170284,VENEZU,"100703",36.54
